Time,ueId,assoCell,compCell,taskCount,succCount,upWlMea,upWlStd,upWlMin,upWlMax,upWdMea,upWdStd,upWdMin,upWdMax,queMea,queStd,queMin,queMax,compMea, compStd, compMin, compMax,dnWdMea, dnWdStd, dnWdMin, dnWdMax,dnWlMea,dnWlStd, dnWlMin, dnWlMax,e2eMea,e2eStd,e2eMin,e2eMax
1.9,7,3,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,0,0,0,0,3.34428,1.20532,2.69514,5.77914,11.6773,1.20532,11.0281,14.1121,
1.9,21,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,1.00072,0,1.00072,1.00072,11.8531,10.4023,2.79642,23.2144,21.1868,10.4023,12.1301,32.5481,
1.9,23,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,0,0,0,0,185.521,8.95763,179.187,191.855,193.854,8.95763,187.52,200.188,
1.9,8,2,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,3.15971,0.904078,2.69542,5.19342,8.32643,0.904078,7.86214,10.3601,
1.9,9,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,0,0,0,0,4.47854,0.711607,3.86214,5.64057,8.64454,0.711607,8.02814,9.80657,
1.9,2,3,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,3.95402,1.02244,2.88985,5.02942,9.12074,1.02244,8.05657,10.1961,
2,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,24,6,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,10.0012,0,10.0012,10.0012,3.85341,0.940476,2.91326,4.75784,18.0206,0.940476,17.0804,18.925,
2,7,3,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,0,0,0,0,4.36614,1.71098,2.70114,7.11514,12.6991,1.71098,11.0341,15.4481,
2,21,5,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,1.00072,0,1.00072,1.00072,3.38542,0.829244,2.80242,5.05042,12.7191,0.829244,12.1361,14.3841,
2,23,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,0,0,0,0,214.774,8.72146,208.607,220.941,223.107,8.72146,216.94,229.274,
2,8,2,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,5.34942,0.239562,5.03142,5.61742,10.5161,0.239562,10.1981,10.7841,
2,9,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,0,0,0,0,5.98552,1.04019,3.94814,6.86814,10.1515,1.04019,8.11414,11.0341,
2,2,3,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,4.0979,1.12932,2.69942,5.28142,9.26462,1.12932,7.86614,10.4481,
2.1,21,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,1.00072,0,1.00072,1.00072,3.05442,0,3.05442,3.05442,12.3881,0,12.3881,12.3881,
2.1,11,4,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,5.00221,0,5.00221,5.00221,3.4605,0.662129,3.01593,4.59993,12.6287,0.662129,12.1841,13.7681,
2.1,23,2,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,5.00116,0,5.00116,5.00116,20.4973,14.4235,6.40984,40.1578,29.6644,14.4235,15.577,49.325,
2.1,1,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,10.0012,0,10.0012,10.0012,10.017,0,10.017,10.017,24.1841,0,24.1841,24.1841,
2.1,22,6,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,5.38342,0.852138,4.10142,6.26542,10.5501,0.852138,9.26814,11.4321,
2.1,9,5,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,0.833933,0.408542,0,1.00072,6.78178,2.43352,3.10142,10.7548,11.7817,2.49417,8.26814,15.9216,
2.1,16,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.1,7,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,1.00072,0,1.00072,1.00072,28.4896,15.1819,9.43442,41.2413,37.8234,15.1819,18.7681,50.575,
2.1,12,6,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,1.00072,0,1.00072,1.00072,5.60213,0.708809,4.93442,6.77699,14.9359,0.708809,14.2681,16.1107,
2.1,24,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.1,2,4,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,7.6385,1.70117,4.166,8.333,1.00072,0,1.00072,1.00072,5.29606,1.12587,3.34428,6.61842,13.9353,2.72301,8.511,15.9521,
2.1,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.1,8,4,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6.944,2.40582,4.166,8.333,1.00072,0,1.00072,1.00072,8.27209,2.91139,5.45142,11.2664,16.2168,5.10077,10.6181,20.6001,
2.2,21,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.2,11,4,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,5.00221,0,5.00221,5.00221,2.99512,0.0598845,2.93393,3.06821,12.1633,0.0598845,12.1021,12.2364,
2.2,23,2,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,5.00116,0,5.00116,5.00116,10.8325,9.45792,4.93498,24.853,19.9996,9.45792,14.1021,34.0201,
2.2,1,6,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,10.0012,0,10.0012,10.0012,5.51931,0.808896,4.93498,7.10098,19.6865,0.808896,19.1021,21.2681,
2.2,22,6,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,2.80316,0.073472,2.68742,2.88185,7.96988,0.073472,7.85414,8.04857,
2.2,9,5,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,3.50852,0.877628,2.68742,4.75356,8.67524,0.877628,7.85414,9.92028,
2.2,16,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.2,7,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,1.00072,0,1.00072,1.00072,10.3713,1.67713,7.60242,12.5793,19.705,1.67713,16.9361,21.913,
2.2,12,6,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,1.00072,0,1.00072,1.00072,4.58556,0.689598,3.93842,5.43642,13.9193,0.689598,13.2721,14.7701,
2.2,24,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
