Time,ueId,assoCell,compCell,taskCount,succCount,upWlMea,upWlStd,upWlMin,upWlMax,upWdMea,upWdStd,upWdMin,upWdMax,queMea,queStd,queMin,queMax,compMea, compStd, compMin, compMax,dnWdMea, dnWdStd, dnWdMin, dnWdMax,dnWlMea,dnWlStd, dnWlMin, dnWlMax,e2eMea,e2eStd,e2eMin,e2eMax
2.1,3,2,5,5,1,0,0,0,0,0,0,0,0,0.7992,0.868358,0,1.998,14.166,5.59017,4.166,16.666,0.50072,0,0.50072,0.50072,5.23408,1.42999,2.76542,6.34942,20.7,7.45888,7.43214,24.6286,
2.1,7,3,5,4,0,0,0,0,0,0,0,0,0,0.999,0.859802,0,1.998,16.666,0,16.666,16.666,0.50072,0,0.50072,0.50072,4.87356,1.12031,3.44399,6.16028,23.0393,1.96915,20.6107,25.325,
2.1,8,3,5,5,0,0,0,0,0,0,0,0,0,1.332,1.05304,0,2.664,16.666,0,16.666,16.666,0.50072,0,0.50072,0.50072,4.99056,0.483932,4.15828,5.35142,23.4893,1.4931,21.325,25.1821,
2.1,17,6,5,5,0,0,0,0,0,0,0,0,0,1.332,1.05304,0,2.664,16.666,0,16.666,16.666,0.50072,0,0.50072,0.50072,4.42628,0.618843,3.35142,4.89771,22.925,0.878963,21.6821,23.9321,
2.1,20,6,5,5,0,0,0,0,0,0,0,0,0,1.332,1.05304,0,2.664,16.666,0,16.666,16.666,0.50072,0,0.50072,0.50072,4.87271,1.32529,3.59942,6.35142,23.3714,2.33627,20.9321,26.1821,
2.1,15,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,0,0,0,0,6.85628,1.04351,5.59914,8.20628,15.1893,1.04351,13.9321,16.5393,
2.1,19,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,0,0,0,0,6.52414,0.49008,6.06343,7.33128,14.8571,0.49008,14.3964,15.6643,
2.2,14,5,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,6.50116,0,6.50116,6.50116,4.06498,1.00623,3.01498,5.26498,14.7321,1.00623,13.6821,15.9321,
2.2,6,3,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,0.50072,0,0.50072,0.50072,3.39042,0.564579,3.01542,4.51542,8.05714,0.564579,7.68214,9.18214,
2.2,2,2,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,0.50072,0,0.50072,0.50072,4.75616,0.395513,4.04485,5.09842,13.5899,0.395513,12.8786,13.9321,
2.2,12,4,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,0.50072,0,0.50072,0.50072,3.23413,0.506589,2.84842,4.06271,12.0679,0.506589,11.6821,12.8964,
2.2,9,2,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,0.50072,0,0.50072,0.50072,4.75318,0.625017,3.84842,5.34842,13.5869,0.625017,12.6821,14.1821,
2.2,11,4,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,0,0,0,0,2.84914,0,2.84914,2.84914,11.1821,0,11.1821,11.1821,
