0.125832	2500
0.125832	2500
0.125832	2500
0.125832	2500
0.125832	2500
0.125832	2500
0.125832	2500
0.125832	2500
0.125832	2500
0.125886	2500
0.149832	2500
0.149832	2500
0.149832	2500
0.149832	2500
0.149832	2500
0.149832	2500
0.149832	2500
0.149832	2500
0.149832	2500
0.149832	2500
0.150082	2500
0.150082	2500
0.150082	2500
0.150082	2500
0.150082	2500
0.150082	2500
0.150082	2500
0.150082	2500
0.150082	2500
0.150082	2500
0.173832	2500
0.173832	2500
0.173832	2500
0.173832	2500
0.173832	2500
0.173832	2500
0.173832	2500
0.173832	2500
0.173832	2500
0.173832	2500
0.174082	2500
0.174082	2500
0.174082	2500
0.174082	2500
0.174082	2500
0.174082	2500
0.174082	2500
0.174082	2500
0.174082	2500
0.174082	2500
0.174314	2500
0.174314	2500
0.174314	2500
0.174314	2500
0.174314	2500
0.174314	2500
0.174314	2500
0.174314	2500
0.174314	2500
0.197832	2500
0.197832	2500
0.197832	2500
0.197832	2500
0.197832	2500
0.197832	2500
0.197832	2500
0.197832	2500
0.197832	2500
0.197832	2500
0.198082	2500
0.198082	2500
0.198082	2500
0.198082	2500
0.198082	2500
0.198082	2500
0.198082	2500
0.198082	2500
0.198082	2500
0.198082	2500
0.198332	2500
0.198332	2500
0.198332	2500
0.198332	2500
0.198332	2500
0.198332	2500
0.198332	2500
0.198332	2500
0.198332	2500
0.198332	2500
0.198386	2500
0.221832	2500
0.221832	2500
0.221832	2500
0.221832	2500
0.221832	2500
0.221832	2500
0.221832	2500
0.221832	2500
0.221832	2500
0.221832	2500
0.222082	2500
0.222082	2500
0.222082	2500
0.222082	2500
0.222082	2500
0.222082	2500
0.222082	2500
0.222082	2500
0.222082	2500
0.222082	2500
0.222332	2500
0.222332	2500
0.222332	2500
0.222332	2500
0.222332	2500
0.222332	2500
0.222332	2500
0.222332	2500
0.222332	2500
0.222332	2500
0.222421	2500
0.222421	2500
0.245832	2500
0.245832	2500
0.245832	2500
0.245832	2500
0.245832	2500
0.245832	2500
0.245832	2500
0.245832	2500
0.245832	2500
0.245832	2500
0.246082	2500
0.246082	2500
0.246082	2500
0.246082	2500
0.246082	2500
0.246082	2500
0.246082	2500
0.246082	2500
0.246082	2500
0.246082	2500
0.246332	2500
0.246332	2500
0.246332	2500
0.246332	2500
0.246332	2500
0.246332	2500
0.246332	2500
0.246332	2500
0.246332	2500
0.246332	2500
0.246457	2500
0.246457	2500
0.246457	2500
0.246457	2500
0.269832	2500
0.269832	2500
0.269832	2500
0.269832	2500
0.269832	2500
0.269832	2500
0.269832	2500
0.269832	2500
0.269832	2500
0.269832	2500
0.270082	2500
0.270082	2500
0.270082	2500
0.270082	2500
0.270082	2500
0.270082	2500
0.270082	2500
0.270082	2500
0.270082	2500
0.270082	2500
0.270332	2500
0.270332	2500
0.270332	2500
0.270332	2500
0.270332	2500
0.270332	2500
0.270332	2500
0.270332	2500
0.270332	2500
0.270332	2500
0.270475	2500
0.270475	2500
0.270475	2500
0.270475	2500
0.270475	2500
0.293832	2500
0.293832	2500
0.293832	2500
0.293832	2500
0.293832	2500
0.293832	2500
0.293832	2500
0.293832	2500
0.293832	2500
0.293832	2500
0.294082	2500
0.294082	2500
0.294082	2500
0.294082	2500
0.294082	2500
0.294082	2500
0.294082	2500
0.294082	2500
0.294082	2500
0.294082	2500
0.294332	2500
0.294332	2500
0.294332	2500
0.294332	2500
0.294332	2500
0.294332	2500
0.294332	2500
0.294332	2500
0.294332	2500
0.294332	2500
0.294529	2500
0.294529	2500
0.294529	2500
0.294529	2500
0.294529	2500
0.294529	2500
0.294529	2500
0.298082	2500
0.298082	2500
0.298082	2500
0.298082	2500
0.298082	2500
0.298082	2500
0.298082	2500
0.298082	2500
0.298082	2500
0.298082	2500
0.298332	2500
0.298332	2500
0.298332	2500
0.298332	2500
0.298332	2500
0.298332	2500
0.298332	2500
0.298332	2500
0.298332	2500
0.298332	2500
0.298582	2500
0.298582	2500
0.298582	2500
0.298582	2500
0.298582	2500
0.298582	2500
0.298582	2500
0.298582	2500
0.298582	2500
0.298582	2500
0.298671	2500
0.298671	2500
0.302029	2500
0.302029	2500
0.302029	2500
0.302029	2500
0.302029	2500
0.302029	2500
0.302029	2500
0.306082	2500
0.306082	2500
0.306082	2500
0.306082	2500
0.306082	2500
0.306082	2500
0.306082	2500
0.306082	2500
0.306082	2500
0.306082	2500
0.306332	2500
0.306332	2500
0.306332	2500
0.306332	2500
0.306332	2500
0.306332	2500
0.306332	2500
0.306332	2500
0.306332	2500
0.306332	2500
0.306582	2500
0.306582	2500
0.306582	2500
0.306582	2500
0.306582	2500
0.306582	2500
0.306582	2500
0.306582	2500
0.306582	2500
0.306582	2500
0.306725	2500
0.306725	2500
0.306725	2500
0.306725	2500
0.310029	2500
0.310029	2500
0.310029	2500
0.310029	2500
0.310029	2500
0.310029	2500
0.310029	2500
0.314082	2500
0.314082	2500
0.314082	2500
0.314082	2500
0.314082	2500
0.314082	2500
0.314082	2500
0.314082	2500
0.314082	2500
0.314082	2500
0.314332	2500
0.314332	2500
0.314332	2500
0.314332	2500
0.314332	2500
0.314332	2500
0.314332	2500
0.314332	2500
0.314332	2500
0.314332	2500
0.314582	2500
0.314582	2500
0.314582	2500
0.314582	2500
0.314582	2500
0.314582	2500
0.314582	2500
0.314582	2500
0.314582	2500
0.314582	2500
0.314761	2500
0.314761	2500
0.314761	2500
0.314761	2500
0.314761	2500
0.314761	2500
0.318029	2500
0.318029	2500
0.318029	2500
0.318029	2500
0.318029	2500
0.318029	2500
0.318029	2500
0.322082	2500
0.322082	2500
0.322082	2500
0.322082	2500
0.322082	2500
0.322082	2500
0.322082	2500
0.322082	2500
0.322082	2500
0.322082	2500
0.322332	2500
0.322332	2500
0.322332	2500
0.322332	2500
0.322332	2500
0.322332	2500
0.322332	2500
0.322332	2500
0.322332	2500
0.322332	2500
0.322582	2500
0.322582	2500
0.322582	2500
0.322582	2500
0.322582	2500
0.322582	2500
0.322582	2500
0.322582	2500
0.322582	2500
0.322582	2500
0.322814	2500
0.322814	2500
0.322814	2500
0.322814	2500
0.322814	2500
0.322814	2500
0.322814	2500
0.322814	2500
0.326029	2500
0.326029	2500
0.326029	2500
0.326029	2500
0.326029	2500
0.326029	2500
0.326029	2500
0.326332	2500
0.326332	2500
0.326332	2500
0.326332	2500
0.326332	2500
0.326332	2500
0.326332	2500
0.326332	2500
0.326332	2500
0.326332	2500
0.326582	2500
0.326582	2500
0.326582	2500
0.326582	2500
0.326582	2500
0.326582	2500
0.326582	2500
0.326582	2500
0.326582	2500
0.326582	2500
0.326832	2500
0.326832	2500
0.326832	2500
0.326832	2500
0.326832	2500
0.326832	2500
0.326832	2500
0.326832	2500
0.326832	2500
0.326832	2500
0.326921	2500
0.326921	2500
0.330046	2500
