Time,ueId,assoCell,compCell,taskCount,succCount,upWlMea,upWlStd,upWlMin,upWlMax,upWdMea,upWdStd,upWdMin,upWdMax,queMea,queStd,queMin,queMax,compMea, compStd, compMin, compMax,dnWdMea, dnWdStd, dnWdMin, dnWdMax,dnWlMea,dnWlStd, dnWlMin, dnWlMax,e2eMea,e2eStd,e2eMin,e2eMax
1.1,19,6,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6.50116,0,6.50116,6.50116,4.2786,1.88856,2.94527,6.94527,12.7798,1.88856,11.4464,15.4464,
1.1,1,2,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,2.90955,0,2.90955,2.90955,16.4107,0,16.4107,16.4107,
1.1,15,5,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,2.90955,0,2.90955,2.90955,16.4107,0,16.4107,16.4107,
1.1,16,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,6.50116,0,6.50116,6.50116,3.14169,0,3.14169,3.14169,16.6429,0,16.6429,16.6429,
1.1,9,4,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,2.93142,0,2.93142,2.93142,5.43214,0,5.43214,5.43214,
1.1,7,3,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,2.90955,0,2.90955,2.90955,13.4107,0,13.4107,13.4107,
1.1,18,6,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,2.94527,0,2.94527,2.94527,13.4464,0,13.4464,13.4464,
1.1,3,2,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6.50116,0,6.50116,6.50116,2.96312,0,2.96312,2.96312,11.4643,0,11.4643,11.4643,
1.1,1,2,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,2.93142,0,2.93142,2.93142,7.43214,0,7.43214,7.43214,
1.1,13,5,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,2.93142,0,2.93142,2.93142,7.43214,0,7.43214,7.43214,
1.1,8,3,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6.50116,0,6.50116,6.50116,4.19527,0,4.19527,4.19527,12.6964,0,12.6964,12.6964,
1.1,3,2,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,2.93142,0,2.93142,2.93142,5.43214,0,5.43214,5.43214,
1.1,7,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,4.43142,0,4.43142,4.43142,11.9321,0,11.9321,11.9321,
1.1,15,5,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,2.71785,0.0944911,2.68214,2.93214,9.71785,0.0944911,9.68214,9.93214,
1.1,19,6,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0.50072,0,0.50072,0.50072,2.93142,0,2.93142,2.93142,10.4321,0,10.4321,10.4321,
1.2,10,4,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6.5845,0.204129,6.50116,7.00117,2.99288,0.20412,2.90955,3.40954,11.5774,0.408248,11.4107,12.4107,
1.2,16,5,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6.50116,0,6.50116,6.50116,3.48693,0.102062,3.44527,3.69527,11.9881,0.102062,11.9464,12.1964,
1.2,1,2,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,2.68214,0,2.68214,2.68214,4.68214,0,4.68214,4.68214,
1.2,19,6,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2.28571,0.755929,2,4,0.50072,0,0.50072,0.50072,2.93142,0,2.93142,2.93142,5.71785,0.755929,5.43214,7.43214,
1.2,11,4,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6.50134,0.000428252,6.50116,6.50221,2.91533,0.0141519,2.90955,2.94422,11.4167,0.0145802,11.4107,11.4464,
1.2,16,5,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,3.93142,0,3.93142,3.93142,6.43214,0,6.43214,6.43214,
1.2,14,5,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,3.93142,0,3.93142,3.93142,6.43214,0,6.43214,6.43214,
1.2,4,2,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,2.93142,0,2.93142,2.93142,5.43214,0,5.43214,5.43214,
1.2,15,5,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,3.09809,0.408248,2.93142,3.93142,5.59881,0.408248,5.43214,6.43214,
1.2,9,4,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,7.33333,0.816497,7,9,0.50072,0,0.50072,0.50072,3.93142,0,3.93142,3.93142,11.7655,0.816497,11.4321,13.4321,
1.2,14,5,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,7.33333,0.816497,7,9,0.50072,0,0.50072,0.50072,3.09809,0.408248,2.93142,3.93142,10.9321,1.22474,10.4321,13.4321,
1.2,19,6,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,7.28571,0.755929,7,9,0.50072,0,0.50072,0.50072,2.93142,0,2.93142,2.93142,10.7179,0.755929,10.4321,12.4321,
1.2,13,5,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,11.5012,0,11.5012,11.5012,2.96908,0.0145802,2.96312,2.99884,16.4702,0.0145802,16.4643,16.5,
1.2,1,2,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,2.93142,0,2.93142,2.93142,5.43214,0,5.43214,5.43214,
1.2,15,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,3.71785,0.0874819,3.68214,3.89643,5.71785,0.0874819,5.68214,5.89643,
1.2,19,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,2.68214,0,2.68214,2.68214,4.68214,0,4.68214,4.68214,
1.2,4,2,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6.50116,0,6.50116,6.50116,2.90955,0,2.90955,2.90955,11.4107,0,11.4107,11.4107,
1.2,16,4,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6.50116,0,6.50116,6.50116,3.23098,0.0874819,3.19527,3.40955,11.7321,0.0874819,11.6964,11.9107,
1.2,1,2,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,3.1338,0.400043,2.93142,3.93142,7.63452,0.400043,7.43214,8.43214,
1.2,7,3,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1.22474,4,7,0.50072,0,0.50072,0.50072,2.97309,0.102062,2.93142,3.18142,7.97381,1.32681,7.43214,10.6821,
1.2,18,6,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6.50116,0,6.50116,6.50116,2.90955,0,2.90955,2.90955,11.4107,0,11.4107,11.4107,
1.2,10,4,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6.50116,0,6.50116,6.50116,2.90955,0,2.90955,2.90955,11.4107,0,11.4107,11.4107,
1.2,14,5,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,2.96458,0.0877418,2.93142,3.16356,5.4653,0.0877418,5.43214,5.66428,
1.2,3,3,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,3.47309,0.485198,2.93142,4.18142,5.97381,0.485198,5.43214,6.68214,
1.2,19,6,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6.50116,0,6.50116,6.50116,3.08812,0.377964,2.94527,3.94527,11.5893,0.377964,11.4464,12.4464,
1.2,1,2,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4.85714,1.46385,4,7,6.50116,0,6.50116,6.50116,2.90955,0,2.90955,2.90955,14.2679,1.46385,13.4107,16.4107,
1.2,16,5,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1.22474,4,7,6.50116,0,6.50116,6.50116,3.14169,0,3.14169,3.14169,14.1429,1.22474,13.6429,16.6429,
1.2,9,4,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,2.93142,0,2.93142,2.93142,5.43214,0,5.43214,5.43214,
1.2,4,2,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1.22474,4,7,6.50116,0,6.50116,6.50116,3.2786,0.772508,2.90955,4.83812,14.2798,1.99203,13.4107,18.3393,
1.2,13,6,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1.22474,4,7,6.50116,0,6.50116,6.50116,3.76669,0.66394,2.90955,4.19527,14.7679,0.955115,13.4107,16.4107,
1.2,19,6,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,2.93142,0,2.93142,2.93142,5.43214,0,5.43214,5.43214,
1.2,17,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0.100144,0.223929,0,0.50072,4.732,1.22952,4.18214,6.93142,6.83214,1.45344,6.18214,9.43214,
1.2,8,3,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6.50116,0,6.50116,6.50116,3.09322,0.485954,2.90955,4.19527,11.5944,0.485954,11.4107,12.6964,
1.2,3,2,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,2.93142,0,2.93142,2.93142,5.43214,0,5.43214,5.43214,
1.2,7,3,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4.42857,1.13389,4,7,0.50072,0,0.50072,0.50072,3.14571,0.566947,2.93142,4.43142,8.075,1.70084,7.43214,11.9321,
1.2,15,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,3.76547,0.204124,3.68214,4.18214,7.76547,0.204124,7.68214,8.18214,
1.2,7,3,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,2.90955,0,2.90955,2.90955,13.4107,0,13.4107,13.4107,
1.2,18,6,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,2.94527,0,2.94527,2.94527,13.4464,0,13.4464,13.4464,
1.2,3,2,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6.50116,0,6.50116,6.50116,4.45122,0.729015,2.96312,4.74884,12.9524,0.729015,11.4643,13.25,
