Time,ueId,assoCell,compCell,taskCount,succCount,upWlMea,upWlStd,upWlMin,upWlMax,upWdMea,upWdStd,upWdMin,upWdMax,queMea,queStd,queMin,queMax,compMea, compStd, compMin, compMax,dnWdMea, dnWdStd, dnWdMin, dnWdMax,dnWlMea,dnWlStd, dnWlMin, dnWlMax
1.4,3,2,7,7,7,1.17955,0.0103097,1.1617,1.19741,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,5.63816,0.234064,5.28357,5.99785,23.8189,0.239895,23.4464,24.1786,
1.4,12,4,7,6,6,1.02777,0.0149402,1.01884,1.05455,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,3.14964,0.0149402,3.12285,3.15857,21.1786,0,21.1786,21.1786,
1.4,11,4,9,6,0,0.968246,0.106795,0.750984,1.01884,11.5,0,11.5,11.5,0,0,0,0,4,0,4,4,11.5012,0,11.5012,11.5012,3.42047,0.21567,3.17642,3.65857,31.3899,0.242862,31.1786,31.6786,
1.4,15,2,9,7,0,1.37343,0.0936031,1.1617,1.4117,11.5,0,11.5,11.5,0,0,0,0,4,0,4,4,11.5012,0,11.5012,11.5012,17.6611,7.80545,12.8729,29.3907,46.0357,7.83293,41.0357,57.8036,
1.4,17,6,2,6,6,1.07143,0,1.07143,1.07143,0.500009,0,0.500009,0.500009,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,2.90998,0,2.90998,2.90998,6.98214,0,6.98214,6.98214,
1.4,5,3,4,7,7,1.23214,0,1.23214,1.23214,0.500009,0,0.500009,0.500009,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,2.89213,0,2.89213,2.89213,7.125,0,7.125,7.125,
1.4,8,3,5,6,6,1.25,0,1.25,1.25,0.500009,0,0.500009,0.500009,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,3.49927,0,3.49927,3.49927,7.75,0,7.75,7.75,
1.4,2,2,6,6,6,1.11607,0.0665757,1.07143,1.25,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,6.8207,0.184543,6.60641,7.14213,12.9375,0.164344,12.6964,13.2143,
1.4,7,3,6,6,6,1.01786,0,1.01786,1.01786,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,3.3207,0,3.3207,3.3207,9.33929,0,9.33929,9.33929,
1.5,3,2,7,6,6,1.1736,0.031271,1.12598,1.19741,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,3.09012,0.534214,2.73,3.99785,21.2649,0.542859,20.9286,22.1786,
1.5,12,4,7,6,6,1.03075,0.00922132,1.01884,1.0367,6.5,0,6.5,6.5,0,0,0,0,4,0,4,4,6.50116,0,6.50116,6.50116,2.89666,0.00922132,2.89071,2.90857,20.9286,0,20.9286,20.9286,
1.5,11,4,9,7,0,1.01884,0,1.01884,1.01884,11.5,0,11.5,11.5,0,0,0,0,4,0,4,4,11.5012,0,11.5012,11.5012,2.94428,0.0944911,2.90857,3.15857,30.9643,0.0944911,30.9286,31.1786,
1.5,15,2,9,7,0,1.40915,0.139251,1.1617,1.64384,11.5,0,11.5,11.5,0,0,0,0,4,0,4,4,11.5012,0,11.5012,11.5012,10.355,8.07899,4.87286,24.3729,38.7653,8.08263,33.2857,52.7857,
1.5,17,6,2,7,7,1.07143,0,1.07143,1.07143,0.500009,0,0.500009,0.500009,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,2.94825,0.10124,2.90998,3.17784,7.02041,0.10124,6.98214,7.25,
1.5,8,3,5,6,6,1.10119,0.0729009,1.07143,1.25,0.500009,0,0.500009,0.500009,0,0,0,0,2,0,2,2,0.50072,0,0.50072,0.50072,3.64808,0.0729009,3.49927,3.67784,7.75,0,7.75,7.75,
1.5,2,2,6,6,6,1.08036,0.0218703,1.07143,1.125,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,4.70165,1.00811,3.67784,5.89213,10.7827,1.01942,9.75,11.9643,
1.5,7,3,6,7,7,1.01786,0,1.01786,1.01786,0.500009,0,0.500009,0.500009,0,0,0,0,4,0,4,4,0.50072,0,0.50072,0.50072,3.37172,0.134987,3.3207,3.67784,9.39031,0.134987,9.33929,9.69643,
1.6,2,4,8,4,1,1.26413,0.38095,1.01884,1.82143,5,3,0.500009,6.5,0,0,0,0,7.75,2.5,4,9,5.00105,3.00022,0.50072,6.50116,7.37767,3.53312,3.39213,10.605,26.3929,11.042,10.2143,33.625,
