Time,ueId,assoCell,compCell,taskCount,succCount,upWlMea,upWlStd,upWlMin,upWlMax,upWdMea,upWdStd,upWdMin,upWdMax,queMea,queStd,queMin,queMax,compMea, compStd, compMin, compMax,dnWdMea, dnWdStd, dnWdMin, dnWdMax,dnWlMea,dnWlStd, dnWlMin, dnWlMax,e2eMea,e2eStd,e2eMin,e2eMax
1.1,19,6,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,5.00116,0,5.00116,5.00116,3.15441,0.195308,2.98126,3.47926,12.3216,0.195308,12.1484,12.6464,
1.1,20,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,5.00116,0,5.00116,5.00116,20.8609,11.8551,11.9918,34.3258,30.028,11.8551,21.159,43.493,
1.1,10,6,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,10.0012,0,10.0012,10.0012,3.69455,0.61787,3.06326,4.26498,17.8617,0.61787,17.2304,18.4321,
1.1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.1,24,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,27.4271,6.18865,20.0154,34.1834,32.5939,6.18865,25.1821,39.3501,
1.2,19,6,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,5.00116,0,5.00116,5.00116,4.00807,1.28061,2.93698,6.18498,13.1752,1.28061,12.1041,15.3521,
1.2,20,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,5.00116,0,5.00116,5.00116,100.017,0,100.017,100.017,109.184,0,109.184,109.184,
1.2,10,6,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,10.0012,0,10.0012,10.0012,3.47169,0.542915,3.02098,4.35098,17.6389,0.542915,17.1881,18.5181,
1.2,3,3,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,54.6854,32.9926,5.60542,107.015,59.8521,32.9926,10.7721,112.182,
1.2,24,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,74.6854,8.12767,65.6014,81.2694,79.8521,8.12767,70.7681,86.4361,
1.3,19,6,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,5.00116,0,5.00116,5.00116,3.42576,0.557374,2.92312,4.27298,12.5929,0.557374,12.0903,13.4401,
1.3,20,4,8,12,5,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,5.00116,0,5.00116,5.00116,37.9654,36.3997,3.07126,100.578,47.1326,36.3997,12.2384,109.745,
1.3,10,6,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,10.0012,0,10.0012,10.0012,3.48164,0.568826,2.94098,4.43898,17.6488,0.568826,17.1081,18.6061,
1.3,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,43.3779,9.01266,36.1914,56.1894,48.5446,9.01266,41.3581,61.3561,
1.3,24,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,64.9553,22.0681,30.2754,100.271,70.122,22.0681,35.4421,105.438,
1.4,19,6,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,5.00116,0,5.00116,5.00116,2.99226,0.0751399,2.90726,3.07726,12.1594,0.0751399,12.0744,12.2444,
1.4,20,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,5.00116,0,5.00116,5.00116,25.194,6.28832,18.943,33.695,34.3611,6.28832,28.1101,42.8621,
1.4,10,6,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,10.0012,0,10.0012,10.0012,3.0035,0.0762542,2.90926,3.10898,17.1707,0.0762542,17.0764,17.2761,
1.4,3,3,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,13.6319,9.80544,6.94542,32.5254,18.7986,9.80544,12.1121,37.6921,
1.4,24,4,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,15.4427,4.00844,8.19342,20.6094,20.6094,4.00844,13.3601,25.7761,
1.5,19,6,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,5.00116,0,5.00116,5.00116,3.52603,0.640637,3.03298,4.69698,12.6932,0.640637,12.2001,13.8641,
1.5,20,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,5.00116,0,5.00116,5.00116,53.3425,11.5917,36.279,61.363,62.5096,11.5917,45.4461,70.5301,
1.5,10,6,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,10.0012,0,10.0012,10.0012,2.9956,0.0742473,2.91126,3.07926,17.1628,0.0742473,17.0784,17.2464,
1.5,3,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,16.6369,8.85013,8.86542,25.0334,21.8036,8.85013,14.0321,30.2001,
1.6,14,3,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,5.00116,0,5.00116,5.00116,4.96869,0.553184,4.51698,5.85098,14.1359,0.553184,13.6841,15.0181,
1.6,8,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,10.0012,0,10.0012,10.0012,3.47926,0,3.47926,3.47926,17.6464,0,17.6464,17.6464,
1.6,10,6,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,10.0012,0,10.0012,10.0012,9.04705,3.97777,3.08126,11.119,23.2142,3.97777,17.2484,25.2861,
1.6,19,5,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.66746,1.63317,1.00072,5.00116,3.4542,1.08613,2.68342,5.60142,9.28766,1.72758,7.85014,12.0824,
1.6,20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.6,3,2,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,3.18342,0.69021,2.68342,4.35142,8.35014,0.69021,7.85014,9.51814,
1.6,11,6,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,11.0584,0.0579828,11.0174,11.0994,16.2251,0.0579828,16.1841,16.2661,
1.6,15,3,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,1.00072,0,1.00072,1.00072,5.54499,1.53822,4.43242,8.18442,14.8787,1.53822,13.7661,17.5181,
1.6,17,5,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,1.00072,0,1.00072,1.00072,3.45928,1.25101,2.68242,5.64871,12.793,1.25101,12.0161,14.9824,
1.7,14,3,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,5.00116,0,5.00116,5.00116,4.6926,0.157647,4.51898,4.93498,13.8598,0.157647,13.6861,14.1021,
1.7,8,5,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,10.0012,0,10.0012,10.0012,3.76998,0.901802,2.93698,4.93498,17.9371,0.901802,17.1041,19.1021,
1.7,10,6,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,10.0012,0,10.0012,10.0012,3.40241,0.853716,2.91926,5.12098,17.5696,0.853716,17.0864,19.2881,
1.7,19,5,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,2.77042,0.0751399,2.68542,2.85542,7.93714,0.0751399,7.85214,8.02214,
1.7,20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.7,3,2,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,2.80613,0.0775458,2.68742,2.89971,7.97285,0.0775458,7.85414,8.06643,
1.7,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.7,15,3,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,1.00072,0,1.00072,1.00072,4.83259,0.653724,4.41328,6.12556,14.1663,0.653724,13.747,15.4593,
1.7,17,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8.333,8.333,1.00072,0,1.00072,1.00072,3.14509,0.92074,2.68642,5.01842,12.4788,0.92074,12.0201,14.3521,
1.8,14,3,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,5.00116,0,5.00116,5.00116,6.2085,1.06995,4.43898,7.02298,15.3757,1.06995,13.6061,16.1901,
1.8,8,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.8,10,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,10.0012,0,10.0012,10.0012,3.08926,0,3.08926,3.08926,17.2564,0,17.2564,17.2564,
1.8,19,5,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,3.85775,1.25472,2.68942,5.10942,9.02447,1.25472,7.85614,10.2761,
1.8,20,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,0,0,0,0,234.136,9.41925,224.863,243.695,238.302,9.41925,229.029,247.861,
1.8,3,2,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,2.77442,0.0751399,2.68942,2.85942,7.94114,0.0751399,7.85614,8.02614,
1.8,11,6,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,4.166,0,4.166,4.166,1.00072,0,1.00072,1.00072,30.0922,24.3484,3.60942,72.2714,35.2589,24.3484,8.77614,77.4381,
